编号	名称	原文	译文	初翻人员	校对	润色	备注
UI-1035	SI_ITEMTYPE58	Poison Solvent			
UI-1036	SI_MAIL_READ_RETURN	Return to Sender			
UI-1037	SI_SERVER_STATUS	Status			
UI-1038	SI_GAMEPAD_LEADERBOARDS_HEADER_CHARACTER_NAME	Character Name			
UI-1039	SI_NAMEPLATEDISPLAYCHOICE6	Enemy			
UI-1040	SI_SELECT_HOME_CAMPAIGN_LOCKED_DIALOG_TITLE	Home Campaign Locked			
UI-1041	SI_ABILITY_TOOLTIP_MARKUP_MAGIC_DAMAGE	|cffffff<<1>>|r Magic Damage			
UI-1042	SI_BG_FLAG_RETURNED	<<1>> has been returned!			
UI-1043	SI_LORE_LIBRARY_READ	Read			
UI-1044	SI_BINDING_NAME_GAMEPAD_ACTION_BUTTON_9	Use Quickslot			
UI-1045	SI_TRADESKILLRESULT31	 You must be at a crafting station to research this.			
UI-1046	SI_GAMEPAD_CAMPAIGN_BONUSES_HOME_KEEPS_HEADER	Home Keeps			
UI-1047	SI_DYEHUECATEGORY6	Grey			
UI-1048	SI_KEYCODEGAMEPAD_BOTH_LEFT_SHOULDER_DPAD_LEFT	LB + D-Pad Left			
UI-1049	SI_DIALOG_TEXT_PAYMENT_EXPIRED	This account does not have an active subscription.  Please visit the account management page to renew your account.			
UI-1050	SI_MAIL_SEND_CLEAR	Clear			
UI-1051	SI_KEYCODEGAMEPAD_LEFT_SHOULDER_HOLD	Hold Left Shoulder			
UI-1052	SI_RAID_LEADERBOARDS_REOPENS_IN_HELP_TOOLTIP	Shows how long until the Weekly Trial starts.			
UI-1053	SI_GAMEPAD_GENERIC_WAITING_TEXT	Waiting...			
UI-1054	SI_GAMEPAD_INVENTORY_TOGGLE_ITEM_COMPARE_MODE	Toggle View			
UI-1055	SI_GAMEPAD_GROUP_LIST_HEADER_POSITION	#			
UI-1056	SI_GAMEPAD_CAMPAIGN_BROWSER_CONTENT_TITLE	<<1>> (<<2>>)			
UI-1057	SI_RAID_LEADERBOARDS_NO_CURRENT_SCORE	No Score			
UI-1058	SI_QUEST_TRACKER_UBER_TIP	Left-click to toggle guide arrows. Right-click to show the options menu.			
UI-1059	SI_SMITHING_RESEARCH_TIME_FOR_NEXT	|cffffff<<1>>|r Available (|t32:32:EsoUI/Art/Miscellaneous/timer_32.dds|tTakes |cffffff<<2>>|r)			
UI-1060	SI_MARKET_DISCOUNT_LABEL	On Sale			
UI-1061	SI_GAMECAMERAACTIONTYPE19	Steal	偷窃	cttuiv	
UI-1062	SI_RECENT_BATTLE_ALDMERI_VS_EBONHEART_MEDIUM	Recent Ebonheart vs. Aldmeri Conflict |c7fa4c5(Medium)|r			
UI-1063	SI_PROMPT_TITLE_REPAIR_ALL	Repair All			
UI-1064	SI_KEYCODEDOWNARROW	Down Arrow			
UI-1065	SI_INTERFACE_OPTIONS_HEALTHBARS_HIGHLIGHT_GROUP_MEMBER	Group Members (Highlight)			
UI-1066	SI_INTERFACE_OPTIONS_SHOW_QUEST_TRACKER_TOOLTIP	Displays the Quest Tracker on the right side of the Heads Up Display.			
UI-1067	SI_TRADESKILLRESULT19	You can't afford to craft that.			
UI-1068	SI_SMITHING_DECONSTRUCT	Deconstruct			
UI-1069	SI_CONFIRM_STUCK_TITLE	Stuck			
UI-1070	SI_BUFF_TOOLTIP_NAME	<<1>>			
UI-1071	SI_GAME_MENU_PREVIEW	Preview	预览	cttuiv	
UI-1072	SI_STAT_TOOLTIP_PHYSICAL_RESIST	Decreases the amount of Damage you take from Physical Attacks.			
UI-1073	SI_GAMEPAD_HELP_DETAILS	Details			
UI-1074	SI_SPECIALIZEDITEMTYPE2	Fruit Dish			
UI-1075	SI_MARKET_SEARCH_FILTER_BY_LABEL	Filter By:			
UI-1076	SI_TRADINGHOUSERESULT21	You cannot post an item for free.			
UI-1077	SI_KEYCODEJ	J			
UI-1078	SI_SOCIALACTIONRESULT83	You can't social jump while being arrested.			
UI-1079	SI_ITEMTRAITTYPE8	Decisive			
UI-1080	SI_SOCIALACTIONRESULT79	Heraldry is currently disabled.			
UI-1081	SI_MARKET_PRODUCT_TOOLTIP_BANK_UPGRADE_DESCRIPTION	This increases your bank capacity by |cffffff<<1>>|r slots, though it can’t exceed the maximum size available from Bankers.			
UI-1082	SI_TOOLTIP_IMPERIAL_CITY_ACCESS_ICONS	Access: <<1>> <<2>> <<3>>			
UI-1083	SI_ITEMSTYLE32	Maormer			
UI-1084	SI_GAMEPAD_NOTIFICATIONS_DECLINE_INVITE	Decline Invite			
UI-1085	SI_EQUIPSLOT17	Class 1			
UI-1086	SI_GAMEPADITEMCATEGORY6	Chest	胸	cttuiv	
UI-1087	SI_RAID_LEADERBOARDS_CLOSES_IN_TIMER	Closes In: |cffffff<<1>>|r			
UI-1088	SI_ITEM_FORMAT_STR_SPECIFIC_TYPE_UNIQUE	(<<1>>) (Unique)			
UI-1089	SI_SAVE	Save			
UI-1090	SI_GAMEPAD_SOCIAL_HEADER_CHARACTER	Character			
UI-1091	SI_MAP_KEEP_INFO_KEEP_RATE_NOT_OWNED_INCREASING_TOOLTIP	<<1>> is produced for this enemy keep by <<2>>. To decrease <<1>> production, kill the workers at <<2>> or capture it for your alliance.			
UI-1092	SI_STUCK_ERROR_ON_COOLDOWN	You can only use /stuck once every <<1>>. Please try again in <<2>>.			
UI-1093	SI_SMITHING_HEADER_ITEM	Type			
UI-1094	SI_UNIT_FRAME_EMPTY_SLOT	Empty Slot			
UI-1095	SI_LFG_FIND_REPLACEMENT_ACCEPT	Find Replacement			
UI-1096	SI_GRAPHICS_OPTIONS_VIDEO_SHADOWS	Shadow Quality	阴影质量	cttuiv	
UI-1097	SI_MEGASERVER2	EU			
UI-1098	SI_CAMPAIGN_SCORING_SCROLLS_TOOLTIP	Scrolls Held			
UI-1099	SI_INVENTORY_BANK_COMPLETELY_FULL	Bank Space: |cff0000<<1>> / <<2>>			
UI-1100	SI_CHANNEL_SWITCH_OFFICER_4	/officer4 /o4			
UI-1101	SI_CREATE_CHARACTER_RACE_SELECTOR_TOOLTIP	<<1>>			
UI-1102	SI_GUILD_RELEASE_KEEP	Release Ownership			
UI-1103	SI_TRADESKILLRESULT36	Your inventory is full.			
UI-1104	SI_INSTANCEDISPLAYTYPE3	Trial			
UI-1105	SI_GAMEPAD_NO_DAMAGED_ITEMS	No damaged items.			
UI-1106	SI_CREATE_CHARACTER_GAMEPAD_LOCK_VALUE	Lock Value			
UI-1107	SI_SMITHING_HEADER_STYLE	Style			
UI-1108	SI_DEATH_RECAP_NO_HINTS	No Hints Available			
UI-1109	SI_BINDING_NAME_MOVE_JUMPASCEND	Jump			
UI-1110	SI_KEYCODEINSERT	Insert			
UI-1111	SI_TRADING_HOUSE_MODE_SELL	Sell			
UI-1112	SI_GAMEPAD_GROUP_MEMBER_INDEX	<<1>>			
UI-1113	SI_LOOTITEMRESULT9	At least one item could not be looted because it's unique and you already have one.			
UI-1114	SI_COMPASSACTIVEQUESTSCHOICE2	Focused			
UI-1115	SI_GAMEPAD_CAMPAIGN_LOCKED_DIALOG_TITLE	Locked			
UI-1116	SI_TIME_FORMAT_HHMMSS_DESC_SHORT	<<1>>h <<2>>m <<3>>s			
UI-1117	SI_HIT_TYPE_DECONSTRUCTING	Researching ...			
UI-1118	SI_LFG_LOCK_REASON_NO_ROLES_SELECTED	You must select a role before joining an activity.			
UI-1119	SI_KEYCODEOEM_3_TICK	`			
UI-1120	SI_CAMPAIGN_EMPEROR_REIGN_DURATION	Reigning For: |cffffff<<1>>|r			
UI-1121	SI_GAMEPADWEAPONCATEGORY3	Bow			
UI-1122	SI_GAMEPAD_NOTIFICATIONS_SHOW_LEADERBOARD_OPTION	Show Leaderboard			
UI-1123	SI_GUILDEVENTTYPE34	Guild no longer has enough members to use the Guild Store.			
UI-1124	SI_ADDON_MANAGER_AUTHOR	Author			
UI-1125	SI_CHANNEL_SWITCH_OFFICER_5	/officer5 /o5			
UI-1126	SI_KEYCODEGAMEPAD_BOTH_STICKS	Left + Right Sticks			
UI-1127	SI_FASTTRAVELKEEPRESULT12	You can't fast travel.			
UI-1128	SI_TOOLTIP_ALLIANCE_RESTRICTED_LINK	Only the <<1>> can use this link			
UI-1129	SI_KEYCODEGAMEPAD_LSTICK_DOWN	Left Stick Down			
UI-1130	SI_ITEM_FORMAT_STR_REQ_EQUIP	Required equip type: <<1>>			
UI-1131	SI_DELETE_CHARACTER_GAMEPAD_DELETING	Deleting			
UI-1132	SI_KEYCODEF20	F20			
UI-1133	SI_SMITHING_RESEARCH_TRAIT_NAME_FORMAT	<<t:1>>			
UI-1134	SI_ACCOUNTCREATELINKERROR12037	Invalid transfer sku			
UI-1135	SI_BINDING_NAME_GAMEPAD_PLAYER_TO_PLAYER_INTERACT	Player Interact			
UI-1136	SI_ITEMSTYLE54	Unused 17			
UI-1137	SI_GROUP_LIST_PANEL_NO_GROUP_MESSAGE	Invite a player or use an activity finder to organize or join a group.			
UI-1138	SI_GUILDEVENTTYPE19	<<1>> released <<2>> in <<3>> campaign.			
UI-1139	SI_GAMEPAD_FENCE_HAGGLING_SKILL_NAME	Haggling Bonus			
UI-1140	SI_QUEUEFORCAMPAIGNRESPONSETYPE9	Only the group leader can queue for a campaign.			
UI-1141	SI_GAMEPAD_DYEING_SETS_TOOLTIP	Apply the selected color preset to armor.			
UI-1142	SI_GAMEPAD_MARKET_BUNDLE_DETAILS_KEYBIND	Bundle Details			
UI-1143	SI_MAIN_MENU_JOURNAL	Journal	日志	cttuiv	
UI-1144	SI_GROUP_WINDOW_SEARCHING_FOR_MEMBERS	Searching for Members...			
UI-1145	SI_GAMEPAD_CONTACTS_EDIT_NOTE_CONFIRM	Save			
UI-1146	SI_TELVAR_STONE_GAIN	You gain <<1>> Tel Var Stones.			
UI-1147	SI_TRADINGHOUSERESULT24	Not a member of any guild.			
UI-1148	SI_GAMEPAD_GUILD_RANK_RENAME_ENTRY	Rename			
UI-1149	SI_OPTIONS_ESO_STORE_OPTION_GAMEPAD	ESO Store			
UI-1150	SI_KEYCODEGAMEPAD_TOUCHPAD_HOLD	Hold Touchpad			
UI-1151	SI_PLAYER_MENU_PLAYER	Player			
UI-1152	SI_ITEM_FORMAT_STR_EFFECTIVE_VALUE_OF_MAX	<<1>>/<<2>>			
UI-1153	SI_SOCIAL_OPTIONS_ZONE_FRENCH_COLOR_TOOLTIP	Adjusts the color of the French zone chat channel text.			
UI-1154	SI_ERROR_INVALID_SLOT_TYPE_OTHER	You can only place that ability in the certain action slots.			
UI-1155	SI_STATS_ATTRIBUTES_LEVEL_UP	Level Up			
UI-1156	SI_GUILD_MOTD_HEADER	Message of the Day			
UI-1157	SI_EDIT_NOTE_DIALOG_TITLE	Edit Note			
UI-1158	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES606	Collision: Fixtures			
UI-1159	SI_STAT_MAGICKA_REGENERATION_COMBAT	Magicka Combat Regen:			
UI-1160	SI_KEYCODENUMPAD0	NumPad 0			
UI-1161	SI_INTERFACE_OPTIONS_INTERACTABLE_GLOWS_ENABLED_TOOLTIP	Displays a glow around certain interactable objects.			
UI-1162	SI_QUEST_JOURNAL_MAIN_STORY_FORMAT	<<1>>			
UI-1163	SI_ABILITY_TOOLTIP_MARKUP_DAMAGE_AND_TYPE_NO_COLOR	<<1>> <<2>> Damage			
UI-1164	SI_CUSTOMERSERVICESUBMITFEEDBACKSUBCATEGORIES609	Maps / Compass			
UI-1165	SI_GROUPLEAVEREASON1	<<1>>(<<2>>) removed from the group.			
UI-1166	SI_GAMEPAD_CAMPAIGN_BROWSER_CONFIRM_GUEST_CAMPAIGN_TITLE	Confirm			
UI-1167	SI_TOOLTIP_KEEP_STARTING_KEEP	You are at this keep.			
UI-1168	SI_ITEM_FORMAT_STR_AUGMEMTATION_EMPTY_TOUGHNESS_NOTCH	Toughness Notch			
UI-1169	SI_TOOLTIP_UNIT_QUEST_CONDITION	<<1>> (<<2>>)			
UI-1170	SI_CLAIMKEEPRESULTTYPE3	You must be in Cyrodiil to claim a keep.			
UI-1171	SI_CHAT_CHANNEL_NAME_SOCIAL	Social			
UI-1172	SI_SOCIAL_OPTIONS_GROUP_COLOR_TOOLTIP	Adjusts the color of group messages.			
UI-1173	SI_FAILED_TO_FIND_PROFILE_ORBIS	Failed to find a user with that account name. Please try again later.			
UI-1174	SI_RECEIPT_ALLIANCE_POINTS	<<1[/$d alliance point/$d alliance points]>>			
UI-1175	SI_ITEMSTYLE33	Akaviri			
UI-1176	SI_MARKET_FILTER_SHOW_NOT_PURCHASED	Not Purchased			
UI-1177	SI_MARKET_PURCHASE_ERROR_TEXT_FORMATTER	<<1>>			
UI-1178	SI_DIALOG_TITLE_REMOVE_FRIEND	Remove Friend	删除好友	cttuiv	
UI-1179	SI_CUSTOMER_SERVICE_UNSTUCK_COST_PROMPT_TELVAR	Using Get Me Unstuck will teleport you to the nearest Wayshrine. You will be charged |cffffff<<1>>|r, the normal cost for recalling to a Wayshrine. You will also lose |cffffff<<2>>%|r of your currently held Tel Var stones.			
UI-1180	SI_CRAFT_BAG_STATUS_ESO_PLUS_UNLOCKED	ESO Plus Unlocked			
UI-1181	SI_MARKET_CONFIRM_PURCHASE_LABEL	Confirm			
UI-1182	SI_KEYCODEGAMEPAD_DPAD_RIGHT	D-Pad Right			
UI-1183	SI_JUMPRESULT14	You do not have the collectible needed to jump there.			
UI-1184	SI_COMPASSACTIVEQUESTSCHOICE1	On			
UI-1185	SI_GAMEPAD_LORE_LIBRARY_OPEN_COLLECTION	Open Collection			
UI-1186	SI_CAMPAIGN_BROWSER_SOLO_READY	Solo Access Available. Expires in |cffffff<<1>>|r.			
UI-1187	SI_OPTIONS_RESET_PROMPT	Are you sure you want to reset this options panel to its default settings?			
UI-1188	SI_CHARACTER_SELECT_GAMEPAD_CHARACTERS_HEADER	Characters	角色	cttuiv	
UI-1189	SI_SOCIALACTIONRESULT74	Your guild has not created its heraldry yet.			
UI-1190	SI_ITEMFILTERTYPE13	Blacksmithing			
UI-1191	SI_QUESTTYPE5	Dungeon	地下城	cttuiv	
UI-1192	SI_CAMPAIGNREASSIGNMENTERRORREASON13	You do not meet the requirements to join this campaign.			
UI-1193	SI_GAMEPAD_HELP_TICKET_FAILED_NO_EMAIL	You must provide a contact email to submit a ticket.			
UI-1194	SI_INTERACT_OPTION_SOUL_HEALER	Soul Healing			
UI-1195	SI_LFG_FIND_REPLACEMENT_TITLE	Group Member Left			
UI-1196	SI_TRADINGHOUSERESULT6	You can not sell bound items to other players.			
UI-1197	SI_PROVIDE_OTP_SUBSEQUENT_DIALOG_TEXT	Your previous attempt to enter an access code failed. Please check your email for the correct code and type it into the text field below.\n\nIf you cannot locate this email, please try again in |cffffff<<1>>|r to have a new code sent.			
UI-1198	SI_GUILD_HISTORY_ACTIVITY_LOG	Activity Log			
UI-1199	SI_ACTIONRESULT3180	A Battle Standard belonging to your guild already has already been placed.			
UI-1200	SI_WORLD_MAP_OPTION_FILTER_OBJECTIVES	Points of Interest			
UI-1201	SI_GAMEPAD_TRADE_ATTACH_GOLD	Add Gold			
UI-1202	SI_COLLECTIONS_BOOK_OVERALL	All Collections			
UI-1203	SI_CREATE_CHARACTER_VOICE_B	Voice B			
UI-1204	SI_GUILDEVENTTYPE36	Guild no longer has enough members to use the Guild Bank.			
UI-1205	SI_SMITHING_RESEARCH_IN_PROGRESS	Researching…			
UI-1206	SI_CHARACTERSLIDERNAME34	Posterior Dimensions			
UI-1207	SI_CREATE_CHARACTER_TRIANGLE_FACE_FAT	Soft			
UI-1208	SI_CUSTOMERSERVICESUBMITFEEDBACKCATEGORIES1	Alliance War / Cyrodiil			
UI-1209	SI_LFG_LOCATION_GROUP_SIZE	This is a <<1>> player activity.			
UI-1210	SI_FRIENDS_LIST_PANEL_SEARCH	Filter By:			
UI-1211	SI_ITEMTRAITTYPE4	Infused			
UI-1212	SI_GUILD_REMOVE_MEMBER_WARNING	Are you sure you want to remove |cffffff<<1>>|r from <<X:2>>|cffffff<<3>>|r? Once removed, this player will no longer have access to any of the Guild's features.			
UI-1213	SI_TIME_DURATION_AGO	<<1>> ago.			
UI-1214	SI_LATENCY_METER_TOOLTIP	Your latency to the server in milliseconds. Higher values can result in decreased responsiveness while playing.			
UI-1215	SI_GAMEPAD_DYEING_PRESET_3	Preset C			
UI-1216	SI_EQUIPTYPE12	Ring	戒指	cttuiv	
UI-1217	SI_SENDMAILRESULT9	You must attach at least one item for Cash on Delivery mail.			
UI-1218	SI_PLAYER_BUSY	That person is busy.			
UI-1219	SI_CHARACTER_SELECT_GAMEPAD_CHARACTERS_COUNTER	<<1>>/<<2>>			
UI-1220	SI_CAMPAIGN_ENTER_MESSAGE	Entering Cyrodiil...			
UI-1221	SI_COLLECTIBLEUSAGEBLOCKREASON2	You can't use this collectible while swimming.			
UI-1222	SI_GRAPHICS_OPTIONS_VIDEO_GOD_RAYS	Sunlight Rays	太阳光线	cttuiv	
UI-1223	SI_ITEMSTYLE7	Altmer			
UI-1224	SI_MAPFILTER4	Quests	任务	cttuiv	
UI-1225	SI_CAMPAIGN_ARTIFACT_TAKEN	(<<5>>) <<1>> of <<2>> has taken <<3>> from <<4>>.			
UI-1226	SI_GAMEPAD_GUILD_KIOSK_HIRING_LABEL	Hiring			
UI-1227	SI_PROMPT_TITLE_GUILD_INVITE	Add Member			
UI-1228	SI_CHARACTER_SELECT_GAMEPAD_LOGIN_CANCEL	Cancel	取消	cttuiv	
UI-1229	SI_SOCIALACTIONRESULT24	An error has occurred with the social request.			
UI-1230	SI_GAMEPAD_WORLD_MAP_INTERACT_CHOOSE_REVIVE	Choose Revive Location			
UI-1231	SI_GAMEPAD_WORLD_MAP_TOOLTIP_SCROLL_DEFENSIVE	Defensive			
UI-1232	SI_GAMEPAD_QUEST_JOURNAL_PUBLIC_DUNGEON	<<X:1>>Public Dungeon			
UI-1233	SI_APPROVEDURLTYPE2	https://account.elderscrollsonline.com/store			
UI-1234	SI_NOTIFICATIONS_REQUEST_IGNORE_PLAYER	Ignore Player			
UI-1235	SI_QUEST_SHARE_MESSAGE	|cffffff<<1>>|r wants to share |cffffff<<2>>|r.			
UI-1236	SI_GROUPINVITERESPONSE11	Account type is not set to allow group creation.			
UI-1237	SI_SMITHING_STYLE_DESCRIPTION	|cffffff<<2>>|r (<<t:1>>)			
UI-1238	SI_ABILITY_TOOLTIP_MARKUP_DAMAGE_NO_COLOR	<<1>> Damage			
UI-1239	SI_LOCKPICK_PICKS_REMAINING	Lockpicks remaining: <<1>>			
UI-1240	SI_TOOLTIP_KEEP_STARTING_KEEP_RESOURCES	Your current keep has too many resources under enemy control.			
UI-1241	SI_TRADEACTIONRESULT3	You are already trading.			
UI-1242	SI_DIALOG_BUTTON_VIEW_ACCOUNT_PAGE	View Account	查看帐户	cttuiv	
UI-1243	SI_HIT_TYPE_CRAFTING	Crafting ...			
UI-1244	SI_PICKPOCKET_TOO_FAR	You are too far away to pickpocket.			
UI-1245	SI_GAMEPAD_STABLE_FULLY_UPGRADED_WARNING	You have already fully upgraded this skill.			
UI-1246	SI_DUNGEON_FLOOR_DOWN_TOOLTIP	Go down a floor			
UI-1247	SI_GAMEPAD_STABLE_ONCE_PER_DAY_WARNING	You can train one riding skill per day.			
UI-1248	SI_ITEM_FORMAT_STR_ENCHANT_HEADER_MULTI_EFFECT	Multi-Effect Enchantment			
UI-1249	SI_ABILITY_TOOLTIP_UPGRADE_FORMAT	<<1>> improves from <<2>> to <<3>>			
UI-1250	SI_CONFIRM_MUNDUS_STONE_TITLE	Mundus Stone			
UI-1251	SI_LFG_DIALOG_LEAVE_QUEUE_CONFIRMATION_TITLE	Leave Queue			
UI-1252	SI_SOCIALACTIONRESULT7	You can't ignore your own account.			
UI-1253	SI_GAMEPAD_DYEING_SETS_SWITCH	Edit Color Presets			
UI-1254	SI_ERROR_AVA_GRAND_QUEST_FAIL	You can only have one Grand Alliance War quest at a time			
UI-1255	SI_ACTIVITYQUEUERESULT16	Your desired LFG location is no longer valid.			
UI-1256	SI_GAMEPAD_SKILLS_SKY_SHARDS	Skyshards			
UI-1257	SI_GAMEPAD_CAMPAIGN_GUEST_CAMPAIGN	Guest Campaign			
UI-1258	SI_LEADERBOARDTYPE2	Alliance			
UI-1259	SI_CREATE_CHARACTER_GAMEPAD_BUCKET_TITLE_HEAD_TYPE	Head Type			
UI-1260	SI_CAMPAIGN_NAME	<<1>>			
UI-1261	SI_ARMORTYPE0	None	无	cttuiv	
UI-1262	SI_GAMEPAD_GUILD_HEADER_GUILDS_TITLE	Guilds			
UI-1263	SI_ITEMSTYLECHAPTER4	Legs			
UI-1264	SI_TRADING_HOUSE_BUY_ITEM	Buy Item			
UI-1265	SI_CUSTOMERSERVICEASKFORHELPREPORTPLAYERSUBCATEGORY0	Select Subcategory			
UI-1266	SI_MARKETPURCHASABLERESULT0	Purchase Successful			
UI-1267	SI_CAMPAIGN_BROWSER_QUEUE_PENDING_ACCEPT	Entering Cyrodiil...			
UI-1268	SI_CHARACTERSLIDERNAME1	Eye Size			
UI-1269	SI_CAMPAIGN_BROWSER_GROUP_PAUSED	Queue Paused: Group member offline.			
UI-1270	SI_GAMEPAD_GUILD_KIOSK_TRADER_HEADER	Trader			
UI-1271	SI_ITEMTYPE13	Costume			
UI-1272	SI_GUILDPERMISSION21	Hire Guild Traders			
UI-1273	SI_CHARACTERSLIDERNAME17	Nose Shape			
UI-1274	SI_OPTIONS_FRIENDLY_NPC_NAMEPLATE_GAMEPAD	Friendly NPC Nameplates			
UI-1275	SI_GAMEPAD_SMITHING_UNIVERSAL_STYLE_DESCRIPTION	|cffffff<<1>>|r (|cEECA2ACrown Mimic Stone|r)			
UI-1276	SI_CONSOLE_CREATEACCOUNT_DESCRIPTION	I’m new to Elder Scrolls Online.			
UI-1277	SI_STAT_TOOLTIP_MAGICKA_REGENERATION_IDLE	When not in combat, you recover <<1>> Magicka every two seconds.			
UI-1278	SI_DUNGEON_DIFFICULTY_VETERAN_TOOLTIP_LEADER_CHOSEN_SETTING	Your group leader has chosen this as the mode of group dungeons.			
UI-1279	SI_KEYBOARD_LINKACCOUNT_DIALOG_HEADER	Link Accounts			
UI-1280	SI_NAMEPLATE_SECOND_LINE_FORMAT	<<<1>>>			
UI-1281	SI_SETTINGSYSTEMPANEL5	Social	社交	cttuiv	
UI-1282	SI_ITEMTYPE15	Tabard			
UI-1283	SI_ACTIONRESULT3410	Cannot weapon swap while changing gear.			
UI-1284	SI_ITEM_FORMAT_STR_WEAPON_TRAIT	An ingredient for crafting weapons with an intrinsic trait.			
UI-1285	SI_OVERFLOW_DIALOG_LIST_ENTRY_2	Your characters' progress will still be saved, allowing you to continue later on once logged back into the regular server.			
UI-1286	SI_GAMEPAD_PSN_PROFILE_UNAVAILABLE_DIALOG_BODY	That profile is not available at the moment. Please try again later.			
UI-1287	SI_MAIL_RETURN	Return			
UI-1288	SI_CREATE_CHARACTER_GAMEPAD_INVALID_NAME_DIALOG_INSTRUCTION_FORMAT	<<1>> 			
UI-1289	SI_GAMEPAD_ACHIEVEMENTS_NO_ACHIEVEMENT	No Recent Achievement			
UI-1290	SI_MARKET_DLC_CATEGORY	DLC			
UI-1291	SI_SELL_ALL_JUNK_KEYBIND_TEXT	Sell All Junk			
UI-1292	SI_KEYCODEGAMEPAD_BOTH_LEFT_TRIGGER_BUTTON_1	LT + Button 1			
UI-1293	SI_CREATE_CHARACTER_TRIANGLE_FACE_THIN	Angular			
UI-1294	SI_ACTIONRESULT3240	You do not have permission to use forward camps for that guild.			
UI-1295	SI_ACTIVITY_FINDER_LOCKED_NOT_LEADER_TEXT	You must be group leader to use an activity finder.			
UI-1296	SI_JUSTICEALLEGIANCE1	Enforcer			
UI-1297	SI_POLYMORPH_CAN_HIDE_WARNING	(Polymorphs hide costumes, hats and skins.)			
UI-1298	SI_LOGOUTERROR7	Unable to connect to game server. Please make sure you have a valid internet connection.			
UI-1299	SI_PLAYERSTATUS4	Offline	离线	cttuiv	
UI-1300	SI_DERIVEDSTATS20	Resistance			
UI-1301	SI_AVA_BONUS_DEFENSIVE_ARTIFACT_CONDITION	+<<1>> Enemy Defensive <<1[Elder Scrolls/Elder Scroll/Elder Scrolls]>>			
UI-1302	SI_TRADING_HOUSE_BROWSE_ITEM_TYPE_ALL_TRAIT_TYPES	All Traits			
UI-1303	SI_TRADEACTIONRESULT65	You are already trading <<tA:1>>.			
UI-1304	SI_GLOBALERRORCODE101	Error <<1>>\nFailed to obtain a list of realms from the directory service.			
UI-1305	SI_IMPERIAL_CITY_ACCESS_LOST	(<<1>>) <<2>> has lost access to Imperial City!			
UI-1306	SI_MARKET_TEXT_FORMATTER	<<1>>			
UI-1307	SI_SCORE_KILLS	Kills			
UI-1308	SI_DERIVEDSTATS38	Physical Resistance			
UI-1309	SI_SETTING_SHOW_SCREEN_ADJUST_DISABLED	Adjusting Screen...			
UI-1310	SI_SCOREBOARD_HELPER_TAB_TOOLTIP	Information			
UI-1311	SI_PROMPT_TITLE_QUIT	Quit	退出	cttuiv	
UI-1312	SI_GRAPHICS_OPTIONS_VIDEO_DISTORTION	Distortion	镜头失真	cttuiv	
UI-1313	SI_PICKPOCKETDIFFICULTYTYPE1	Easy	容易	cttuiv	
UI-1314	SI_PLAYER_MENU_GROUP	Group			
UI-1315	SI_PROMPT_TITLE_DELETE_MAIL_MONEY	Destroy Gold			
UI-1316	SI_SLASH_READY_CHECK	/readycheck			
UI-1317	SI_TUTORIAL_TITLE_FORMAT	<<1>>			
UI-1318	SI_GAMEPAD_WORLD_MAP_POINTS_OF_INTEREST	Points of Interest			
UI-1319	SI_GAMEPAD_WORLD_MAP_INTERACT	<<1>> <<2>>			
UI-1320	SI_BUGCATEGORY8	UI			
UI-1321	SI_SOCIALACTIONRESULT30	You must wait longer before using that operation.			
UI-1322	SI_GAMEPAD_HELP_CUSTOMER_SERVICE	Customer Service			
UI-1323	SI_GROUP_ELECTION_PROMOTE_MESSAGE	A vote to promote |cffffff<<1>>(<<2>>)|r to group leader has been started. Expires in |cffffff<<3>>|r.			
UI-1324	SI_GUILDEVENTTYPE12	<<1>> kicked <<2>> from the guild.			
UI-1325	SI_REPAIR_KIT_NONE_FOUND	You do not have any Repair Kits to repair this item.			
UI-1326	SI_WINDOW_TITLE_SKILLS	Skills			
UI-1327	SI_ARTMETRICSCHOICE2	Verbose			
UI-1328	SI_ENCHANTMENTSEARCHCATEGORYTYPE20	Absorb Health			
UI-1329	SI_PROMPT_TITLE_LEAVE_GUILD	Leave Guild			
UI-1330	SI_LOGINAUTHERROR8007	Your account must be verified in order to continue to play. Check the email you used to create an ESO account for instruction on how to complete the verification process.			
UI-1331	SI_GAMEPAD_DYEING_OPTIONS	Options			
UI-1332	SI_GAMEPAD_GUILD_HERALDRY_COST_LABEL	Feature Cost:			
UI-1333	SI_KEYCODEGAMEPAD_BUTTON_4	Gamepad Button 4			
UI-1334	SI_ITEM_FORMAT_STR_TEXT1_UNIQUE	<<1>> (Unique)			
UI-1335	SI_GROUPINVITERESPONSE4	<<1>> is considering another invite. You cannot extend a group invitation.			
UI-1336	SI_KEYCODEDELETE	Delete			
UI-1337	SI_WEAPON_SWAP_UNEARNED_TOOLTIP	Unlocked at Level <<1>>			
UI-1338	SI_PRIMARYPLAYERNAMESETTING1	Prefer Character Name			
UI-1339	SI_ABILITYPROGRESSIONRESULT2	That ability can't be upgraded further.	这项技能无法再升级了。	cttuiv	
UI-1340	SI_BUFFS_OPTIONS_DEBUFFS_ENABLED_FOR_TARGET	Target			
UI-1341	SI_INVENTORY_BANK_UPGRADE_ANOUNCEMENT_TITLE	Bank Capacity Increased			
